NCM Code,NCM Description,Country,2022 - US$ FOB,2022 - Net Weight,2022 - Quantity,2021 - US$ FOB,2021 - Net Weight,2021 - Quantity,2020 - US$ FOB,2020 - Net Weight,2020 - Quantity,2019 - US$ FOB,2019 - Net Weight,2019 - Quantity,2018 - US$ FOB,2018 - Net Weight,2018 - Quantity,2017 - US$ FOB,2017 - Net Weight,2017 - Quantity,2016 - US$ FOB,2016 - Net Weight,2016 - Quantity,2015 - US$ FOB,2015 - Net Weight,2015 - Quantity,2014 - US$ FOB,2014 - Net Weight,2014 - Quantity,2013 - US$ FOB,2013 - Net Weight,2013 - Quantity,2012 - US$ FOB,2012 - Net Weight,2012 - Quantity,2011 - US$ FOB,2011 - Net Weight,2011 - Quantity,2010 - US$ FOB,2010 - Net Weight,2010 - Quantity,2009 - US$ FOB,2009 - Net Weight,2009 - Quantity,2008 - US$ FOB,2008 - Net Weight,2008 - Quantity,2007 - US$ FOB,2007 - Net Weight,2007 - Quantity,2006 - US$ FOB,2006 - Net Weight,2006 - Quantity,2005 - US$ FOB,2005 - Net Weight,2005 - Quantity,2004 - US$ FOB,2004 - Net Weight,2004 - Quantity,2003 - US$ FOB,2003 - Net Weight,2003 - Quantity,2002 - US$ FOB,2002 - Net Weight,2002 - Quantity,2001 - US$ FOB,2001 - Net Weight,2001 - Quantity,2000 - US$ FOB,2000 - Net Weight,2000 - Quantity
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Paraguay,7156293,5076670,4905299,7181667,6514747,5423904,3868483,3298667,3203042,4008721,2531478,2567396,5490247,3232486,3239950,4254738,2379863,2356505,1632193,957838,922722,727043,480991,469860,849201,469732,456770,596736,380171,359462,353503,264583,256363,181113,136618,117534,449197,510989,471827,249250,281038,249834,1251610,2016253,1890641,604307,997396,868195,743922,1734459,1685269,606072,1788648,1696366,605113,1727762,1718786,245871,675790,665967,722493,1635350,2035776,1100645,2437964,2332047,487088,789054,684659
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Uruguay,997367,637117,636592,149842,136774,136774,0,0,0,18496,6188,7847,28832,7780,5820,0,0,0,0,0,0,0,0,0,0,0,0,13343,1526,1106,3879,1135,1158,4404,1238,1238,2929,914,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,1296,1296,4120,6450,1250,3398,13290,12080,3270,6689,3541,11002,16201,14656
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Haiti,741014,553503,576904,831181,670379,676065,471153,399128,397690,129803,81873,81873,144425,79500,79500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,2700,2700,5863,4500,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",China,400818,104247,96902,261002,60322,60185,360693,121512,122177,387121,132672,131358,126121,30830,30189,266087,67594,68738,493622,133626,124650,221666,47519,42224,455340,64040,56259,279731,39671,39641,642163,87890,89251,333386,53995,53781,2358,795,464,86400,239800,240000,25926,8689,8739,30390,7638,75138,0,0,0,0,0,0,1118,404,405,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",United States,381754,179894,177581,195691,106984,103220,493164,231292,224557,556213,177512,178654,462131,140492,140785,1487701,111102,108449,627425,213901,199213,480279,169076,149867,378072,152564,152541,671653,185116,176653,214418,100606,98214,811025,229378,86901,478630,228968,84291,625956,342693,121214,769013,409864,174444,744526,420029,152505,540549,337730,102107,491726,254909,134365,276011,81564,56187,71850,25398,15566,19639,6700,4415,7972,3576,3120,3665,1761,1064
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",United Kingdom,135578,18185,17406,120693,24427,24308,78545,18729,18674,161601,32631,32381,296575,67752,67076,241804,60693,114693,535720,116973,110045,308407,68382,107631,1373747,305807,295838,305005,59161,51052,334856,82937,77929,285642,122629,75213,295690,123624,75612,68788,30092,16560,155076,100097,56804,133915,61913,40149,34922,14088,7346,26445,6174,1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Russia,118618,66046,87721,312926,181931,242574,8550,1463,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711814,863220,857220,173160,266400,266400,131144,214200,214200,71988,177600,177600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",United Arab Emirates,85429,4770,4770,10522,810,810,2280,581,581,2202,450,450,1762,360,360,3302,675,1800,2760,585,410,3740,765,765,3381,640,447,0,0,0,3300,675,675,6594,2120,1175,3206,1035,527,4032,1398,756,12298,2437,1134,0,0,0,1446,363,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Japan,80154,36539,35835,88199,38505,37781,90746,34936,34855,93892,36945,36921,108058,34573,34854,91386,33109,33116,90954,34341,34174,82903,28397,28409,391353,100746,100746,424751,89588,87017,113955,26941,25759,48398,22835,15823,74628,112178,112210,185464,87544,65829,51098,36736,36000,47156,38441,37500,60301,40890,39894,41249,35940,36836,36915,28623,18595,31505,33060,33060,48292,34545,32270,40010,32073,27569,63943,49306,46158
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Curaçao,66950,40673,40607,58993,32263,32558,65987,47965,47920,62069,33959,33933,43678,23933,23978,23011,12342,12342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Nigeria,50283,32234,32234,113172,68247,68247,26514,12095,12106,37719,27285,27237,6250,5175,5175,0,0,0,0,0,0,0,0,0,0,0,0,2245,1350,1350,10196,6449,5869,210,54,10,0,0,0,115,41,41,10920,7560,7560,0,0,0,0,0,0,2600,2025,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Ghana,49304,35949,35939,19196,12578,12578,22027,18810,18810,10009,7673,7673,13460,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25642,18168,18337,0,0,0,0,0,0,537,125,16,774,162,130,1655,270,324,0,0,0,389,259,261,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Bolivia,49011,32530,31964,8360,5850,5850,16025,9900,9900,0,0,0,57424,21566,21566,21973,9015,8752,20333,5041,5041,0,0,0,0,0,0,0,0,0,0,0,0,217,60,72,282,54,81,3607,7440,7440,383,123,19,0,0,0,0,0,0,38930,53782,4791,10655,18536,17,0,0,0,6231,4785,1329,49151,109434,106892,46465,92861,93723
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Germany,45367,7630,7679,6180,2473,2453,31942,5909,5934,24839,2873,2856,45171,10878,10167,87702,15467,15467,68109,14012,10805,44780,10680,10673,761653,213348,212301,265978,61699,59719,53479,7956,6984,141951,35384,30233,138666,27715,24697,324995,106506,66270,320701,122526,70849,226650,116401,60233,94278,38488,16877,76145,32485,23129,26235,12879,7082,0,0,0,4626,1080,1080,11157,1673,1428,15620,9900,9900
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Norway,40199,2643,2417,8090,1811,1342,14997,1752,1813,2863,520,356,9847,1294,1367,0,0,0,0,0,0,6021,1058,1058,50464,7179,7179,19008,2375,2365,31515,5104,5238,78591,10257,8665,0,0,0,0,0,0,0,0,0,10044,10044,5400,0,0,0,22950,8753,4230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Panama,39948,8044,7441,43830,27070,30560,24852,9091,7022,26731,7988,6093,2317,1119,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1712,1134,1134,1030,810,250,0,0,0,1213,1125,1125,390,360,360,0,0,0,18,364,9,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Netherlands,37162,7006,7021,8265,3416,3260,1301,193,212,148032,44886,45102,32395,9451,9452,0,0,0,190203,42953,41640,186464,44987,40922,773767,165289,163639,255690,57792,50225,538729,134735,126248,395356,125414,70840,302182,87368,46094,87311,27774,21690,772372,336362,189603,364751,181046,96670,1898,451,419,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Venezuela,32351,23220,23220,35944,26415,26415,9808,4086,4086,0,0,0,353,74,60,2646,680,675,0,0,0,0,0,0,232,14,54,0,0,0,7492,1029,1013,0,0,0,0,0,0,0,0,0,0,0,0,27370,20700,20700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Hong Kong,30781,7111,6490,36570,10996,10508,38181,13407,12648,38519,9088,8196,7959,1524,1473,8180,1934,1934,86199,6975,6975,7837,1229,1229,63534,18130,18130,61224,16013,10425,7083,1545,1252,7825,2045,1071,0,0,0,12788,2511,2511,13460,2430,2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Liberia,28440,6814,6707,20640,6744,5528,15477,4646,4224,19203,4342,3530,2835,509,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Togo,25608,17317,17316,2012,1890,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800,5160,5160,11,11,11,21,24,24,0,0,0,1042,1300,1200,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",France,25008,5694,4980,23712,7048,7006,57145,12621,12533,67073,18291,18292,48274,11138,10477,21654,4253,4253,30055,6037,5208,4749,1596,1008,167807,33755,33755,42256,6885,2685,22591,4622,4622,0,0,0,18904,3614,2613,0,0,0,27500,11078,10350,11231,6349,3376,34838,17010,17010,192485,71382,26675,7788,1497,736,0,0,0,17240,9000,9000,9639,4820,4820,1344,600,360
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Marshall Islands,22625,5600,4979,19653,6892,5038,17884,5057,4536,14683,7015,3112,2350,874,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Switzerland,20863,1584,1584,6937,595,536,27738,2753,2745,28503,2222,2224,0,0,0,74816,6525,6525,33340,4230,4230,85790,15872,15872,231762,27933,27716,29785,2997,2997,47240,4014,4014,0,0,0,21600,2025,2025,81319,27653,15390,216317,54384,22655,70716,26090,13500,305131,131073,67744,48666,22279,15251,18199,5188,1478,29591,7610,8426,1920,800,100,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Sierra Leone,15182,8101,8101,12955,6525,6525,13051,9240,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Malta,14693,2926,2734,14163,3123,2732,8446,3061,1951,8694,3644,1815,1111,466,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Colombia,14068,8217,8532,21867,12160,12168,23780,15660,15660,1999,898,1116,26257,7068,5994,0,0,0,0,0,0,0,0,0,0,0,0,30,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,312,39,595,280,25,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Singapore,13364,3807,2480,12251,3402,2895,7633,3016,2131,18215,4865,3829,11184,3135,3302,0,0,0,13199,5445,5445,2774,1116,1116,3887,541,541,5779,766,766,5310,1212,766,3317,911,468,5504,1533,797,6110,2419,1301,4699,1233,833,17864,7270,3821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Australia,12299,1424,1393,4034,705,705,3413,1013,1013,4683,1162,1162,6902,2055,2055,7500,1350,1350,13799,1954,1953,48011,7437,7412,43709,6308,6696,101715,16707,17045,56045,9345,10218,40704,3632,4167,17960,1823,2310,9195,1014,1530,27639,4000,2781,281,60,10,0,0,0,98,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Czech Republic,8680,1215,1215,5988,456,456,4805,564,564,16391,2115,2115,20980,2712,2714,16947,2746,2746,28003,3801,3803,15304,2297,2296,35005,4500,4498,23549,3697,2927,27789,7960,7353,37271,6846,5588,5285,1091,995,43902,9269,7275,64709,17135,10902,185099,84352,65804,101980,23672,11703,128627,64825,56729,62185,10407,6726,31791,7370,15024,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Chile,7986,2094,1715,6,26,34,13,11,5,0,0,0,42787,11357,8753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15438,8550,8550,0,0,0,0,0,0,4297,1475,810,0,0,0,67353,60930,61230,2893,1988,1125,1254,417,417,0,0,0,0,0,0,3,31,1,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Grenada,7914,5610,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Portugal,7449,1877,1805,42348,6284,6253,33992,7892,7879,71982,18448,19783,31228,6826,9016,0,0,0,0,0,0,42586,47736,48000,79141,71544,72000,17627,23810,24000,47022,47172,48000,0,0,0,18970,4577,4577,0,0,0,0,0,0,129404,59440,59402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Belgium,6145,828,828,3749,483,483,20404,3153,3104,12548,2498,2648,52812,7497,7497,16405,2790,2790,46534,7200,7200,26399,4473,4500,704093,151320,151232,95893,22461,22938,89653,16001,16684,62339,11802,13108,185411,42532,27472,22764,6062,5298,12969,3523,2421,3751,1077,1077,13199,3375,3375,29137,6860,6821,0,0,0,0,0,0,2100,858,110,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Italy,6111,1120,1095,3715,696,684,377,91,36,1537,584,568,13245,3753,2967,2248,468,468,3465,585,585,0,0,0,2492,604,642,11967,1710,1710,5622,792,792,80298,11999,6786,4828,1458,711,5251,1817,1080,0,0,0,19860,7209,7209,5423,2709,1337,29817,19516,10946,1217,420,420,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Guyana,5823,2064,2070,5673,2164,2301,2578,990,1008,1311,424,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3654,783,783,0,0,0,0,0,0,0,0,0,0,0,0,139134,151376,29314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Canada,5751,1179,1173,5996,1080,1080,8341,1652,1652,6932,1590,1589,20359,5308,4569,30658,6075,6075,71096,13711,13730,118394,24547,24505,226875,35082,35142,174643,25329,25164,146035,14304,14314,128076,28906,15033,49366,11991,7520,73445,15664,10305,80476,20949,12825,18838,4172,3150,2202,450,450,849,154,131,3138,675,675,0,0,0,0,0,0,0,0,0,8538,4480,4500
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Guatemala,5350,1283,1439,29100,17347,17347,18094,6863,6863,8719,1606,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Bahamas,5332,989,1048,3914,777,762,3289,970,951,2737,641,628,517,135,119,0,0,0,0,0,0,0,0,0,0,0,0,5145,581,581,12087,1374,1374,28810,4529,3065,12759,3175,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,120,120,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Angola,4761,4068,4068,0,0,0,0,0,0,912,270,270,710,477,477,61680,10170,10170,31342,5759,5759,17089,1908,1908,23124,12182,12182,9300,1573,1575,73,4,7,69001,13889,11305,189891,33557,3471,37719,20855,16187,71083,25721,42686,49691,25923,4823,17133,3454,2276,33749,25175,23499,4366,4856,1403,904,1421,1084,2315,2168,890,15529,12150,6141,357629,243717,72731
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Suriname,3360,1225,1238,1472,900,900,5277,4185,4185,4740,3207,3207,0,0,0,5638,3690,3690,1375,900,900,713,453,456,19,6,6,2960,1800,1800,1288,396,396,3674,3718,2262,1269,1836,1836,12918,3830,3826,1625,900,900,4603,2700,402,2325,1000,150,0,0,0,5423,12026,4520,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Cyprus,3233,1231,1212,3197,1421,844,3228,987,840,1086,275,255,480,281,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Argentina,3232,480,480,13,6,6,4176,1016,1275,0,0,0,59070,16071,12464,0,0,0,0,0,0,0,0,0,95130,20385,20385,0,0,0,0,0,0,55460,13253,13253,0,0,0,4523,162,95,0,0,0,0,0,0,0,0,0,1293,533,400,0,0,0,0,0,0,0,0,0,2393,1477,878,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Bahrein,2516,603,486,894,302,104,28,8,8,2141,481,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Greece,2246,873,477,2309,694,518,2342,495,468,1099,274,259,731,232,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535,142,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Dominica Island,2223,1485,1485,634,460,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Kenya,2080,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,458,94,68,0,0,0,0,0,0,0,0,0,0,0,0,13860,10600,1050,15069,10600,1289,30985,7201,7201,431,212,36,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Antigua and Barbuda,1860,417,332,1500,439,365,1725,598,351,1395,186,196,191,36,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042910,Wine in containers larger than 10 liters,Panama,1464,615,489,647,354,294,659,228,228,463,68,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Thailand,1144,214,215,1407,300,280,1071,195,195,429,86,70,46,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,839,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042910,Wine in containers larger than 10 liters,Hong Kong,1114,322,162,188,85,75,558,315,284,302,65,121,0,0,0,918,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Brazil,952,2504,571,46,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Cayman Islands,922,160,160,356,104,94,338,123,130,106,20,24,203,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042910,Wine in containers larger than 10 liters,Liberia,846,245,245,113,48,48,556,86,94,207,91,81,73,135,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Luxembourg,802,36,47,0,0,0,5110,1086,1089,11213,1666,1666,11053,1778,1778,21947,2719,2719,21426,2759,2759,17358,2295,2295,52400,8281,8281,29474,5135,5135,16547,2444,2444,65592,9547,9595,32549,7344,6626,42124,7845,7131,41561,13404,8486,2033,785,551,5354,1220,1220,23848,5855,5855,16804,4308,4312,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Barbados,801,173,180,757,206,180,155,139,41,394,35,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042910,Wine in containers larger than 10 liters,China,581,76,58,125,48,16,55,91,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042910,Wine in containers larger than 10 liters,Marshall Islands,540,153,117,285,76,78,365,51,51,176,82,52,7,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Croatia,484,34,34,0,0,0,122,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Turkey,476,406,340,55,118,18,0,0,0,123,64,24,149,361,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042910,Wine in containers larger than 10 liters,Singapore,474,173,164,302,128,92,198,101,68,232,69,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",India,428,64,47,9,2,2,10,7,3,273,51,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Taiwan,277,25,28,8153,1313,746,4671,967,961,67,12,12,18362,7584,7577,43954,14989,14994,80378,16969,17021,23940,7200,7200,67907,12519,12519,0,0,0,0,0,0,10600,4500,4500,0,0,0,0,0,0,18679,10030,4855,11214,6377,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Isle of Man,248,71,71,445,97,97,112,5,36,175,28,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Austria,212,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5220,675,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Ecuador,210,135,135,0,0,0,3824,3780,3780,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3585,2700,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4076,10666,3685,0,0,0
22042100,"Other wine, grape must, fermen.alcohol containers<=2l",Philippines,183,91,44,10075,2595,4244,1368,646,396,1955,568,569,16205,9609,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042910,Wine in containers larger than 10 liters,India,165,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
